day,type_name,sub_type_name,shop_name,service,use
20150213,cocktail0,base0,user_type1,1,1012.0
20150216,cocktail0,base0,user_type35,0,21.0
20150217,cocktail0,base0,user_type10,1,1339.0
20150217,cocktail0,base0,user_type18,1,346.0
20150217,cocktail0,base0,user_type9,1,8159.0
20150227,cocktail0,base0,user_type10,1,2167.0
20150302,cocktail0,base0,user_type10,1,1050.0
20150303,cocktail0,base0,user_type10,1,652.0
20150303,cocktail0,base0,user_type4,1,3841.0
20150303,cocktail0,base0,user_type48,1,247.0
20150309,cocktail0,base0,user_type4,1,963.0
20150313,cocktail0,base0,user_type4,1,36.0
20150316,cocktail0,base0,user_type2,0,924.0
20150316,cocktail0,base0,user_type10,1,551.0
20150320,cocktail0,base0,user_type10,1,897.0
20150323,cocktail0,base0,user_type4,1,5488.0
20150323,cocktail0,base0,user_type8,1,28.0
20150323,cocktail0,base0,user_type9,1,7334.0
20150324,cocktail0,base0,user_type86,1,255.0
20150324,cocktail0,base0,user_type22,1,1544.0
20150325,cocktail0,base0,user_type51,1,988.0
20150327,cocktail0,base0,user_type5,1,13.0
20150327,cocktail0,base0,user_type16,0,3790.0
20150330,cocktail0,base0,user_type10,1,761.0
20150330,cocktail0,base0,user_type27,1,111.0
20150331,cocktail0,base0,user_type8,1,40.0
20150401,cocktail0,base0,user_type10,1,629.0
20150402,cocktail0,base0,user_type10,1,630.0
20150402,cocktail0,base0,user_type8,1,392.0
20150407,cocktail0,base0,user_type10,1,411.0
20150407,cocktail0,base0,user_type16,0,5747.0
20150408,cocktail0,base0,user_type10,1,127.0
20150409,cocktail0,base0,user_type8,1,1354.0
20150409,cocktail0,base0,user_type51,1,511.0
20150413,cocktail0,base0,user_type17,0,4158.0
20150413,cocktail0,base0,user_type4,1,1103.0
20150414,cocktail0,base0,user_type14,0,3701.0
20150414,cocktail0,base0,user_type1,1,124.0
20150414,cocktail0,base0,user_type16,0,2975.0
20150416,cocktail0,base0,user_type8,1,232.0
20150417,cocktail0,base0,user_type16,0,464.0
20150420,cocktail0,base0,user_type2,0,2873.0
20150420,cocktail0,base0,user_type10,1,338.0
20150420,cocktail0,base0,user_type4,1,2387.0
20150420,cocktail0,base0,user_type9,1,5784.0
20150421,cocktail0,base0,user_type16,0,587.0
20150422,cocktail0,base0,user_type2,0,4192.0
20150422,cocktail0,base0,user_type1,1,74.0
20150422,cocktail0,base0,user_type39,1,1205.0
20150423,cocktail0,base0,user_type8,1,1717.0
20150424,cocktail0,base0,user_type16,0,1359.0
20150427,cocktail0,base0,user_type17,0,4993.0
20150427,cocktail0,base0,user_type47,1,3395.0
20150427,cocktail0,base0,user_type28,1,3056.0
20150427,cocktail0,base0,user_type18,1,259.0
20150427,cocktail0,base0,user_type39,1,8456.0
20150428,cocktail0,base0,user_type16,0,8736.0
20150429,cocktail0,base0,user_type39,1,2585.0
20150430,cocktail0,base0,user_type8,1,2207.0
20150504,cocktail0,base0,user_type86,1,638.0
20150504,cocktail0,base0,user_type59,0,785.0
20150506,cocktail0,base0,user_type16,0,4419.0
20150507,cocktail0,base0,user_type16,0,1404.0
20150507,cocktail0,base0,user_type28,1,770.0
20150508,cocktail0,base0,user_type10,1,977.0
20150508,cocktail0,base0,user_type1,1,823.0
20150513,cocktail0,base0,user_type14,0,560.0
20150514,cocktail0,base0,user_type17,0,43.0
20150514,cocktail0,base0,user_type10,1,1222.0
20150514,cocktail0,base0,user_type4,1,4681.0
20150514,cocktail0,base0,user_type8,1,1032.0
20150514,cocktail0,base0,user_type9,1,387.0
20150515,cocktail0,base0,user_type14,0,345.0
20150518,cocktail0,base0,user_type1,1,744.0
20150519,cocktail0,base0,user_type16,0,6031.0
20150519,cocktail0,base0,user_type3,0,2072.0
20150520,cocktail0,base0,user_type6,1,173.0
20150522,cocktail0,base0,user_type2,0,3289.0
20150526,cocktail0,base0,user_type16,0,752.0
20150528,cocktail0,base0,user_type14,0,1295.0
20150528,cocktail0,base0,user_type8,1,455.0
20150602,cocktail0,base0,user_type16,0,4460.0
20150604,cocktail0,base0,user_type11,0,676.0
20150605,cocktail0,base0,user_type1,1,64.0
20150608,cocktail0,base0,user_type6,1,173.0
20150609,cocktail0,base0,user_type2,0,11.0
20150609,cocktail0,base0,user_type16,0,934.0
20150611,cocktail0,base0,user_type3,0,173.0
20150612,cocktail0,base0,user_type14,0,261.0
20150615,cocktail0,base0,user_type10,1,572.0
20150615,cocktail0,base0,user_type9,1,387.0
20150618,cocktail0,base0,user_type2,0,142.0
20150622,cocktail0,base0,user_type5,0,185.0
20150622,cocktail0,base0,user_type47,1,77.0
20150624,cocktail0,base0,user_type14,0,3110.0
20150703,cocktail0,base0,user_type17,0,401.0
20150706,cocktail0,base0,user_type11,0,238.0
20150707,cocktail0,base0,user_type2,0,940.0
20150709,cocktail0,base0,user_type8,1,1387.0
20150709,cocktail0,base0,user_type6,1,302.0
20150713,cocktail0,base0,user_type14,0,1356.0
20150716,cocktail0,base0,user_type4,1,504.0
20150717,cocktail0,base0,user_type1,1,291.0
20150720,cocktail0,base0,user_type45,1,3169.0
20150721,cocktail0,base0,user_type16,0,449.0
20150721,cocktail0,base0,user_type9,1,33.0
20150723,cocktail0,base0,user_type11,0,1263.0
20150723,cocktail0,base0,user_type4,1,6290.0
20150724,cocktail0,base0,user_type14,0,6395.0
20150803,cocktail0,base0,user_type1,1,187.0
20150803,cocktail0,base0,user_type45,1,2416.0
20150807,cocktail0,base0,user_type10,1,1448.0
20150807,cocktail0,base0,user_type4,1,16.0
20150807,cocktail0,base0,user_type8,1,18.0
20150810,cocktail0,base0,user_type11,0,3801.0
20150810,cocktail0,base0,user_type28,1,60.0
20150812,cocktail0,base0,user_type35,0,29.0
20150812,cocktail0,base0,user_type3,0,3102.0
20150814,cocktail0,base0,user_type1,1,1441.0
20150817,cocktail0,base0,user_type3,0,154.0
20150818,cocktail0,base0,user_type14,0,823.0
20150820,cocktail0,base0,user_type4,1,3677.0
20150827,cocktail0,base0,user_type47,1,1648.0
20150828,cocktail0,base0,user_type10,1,1008.0
20150904,cocktail0,base0,user_type1,1,72.0
20150910,cocktail0,base0,user_type4,1,90.0
20150911,cocktail0,base0,user_type23,1,5799.0
20150914,cocktail0,base0,user_type10,1,783.0
20150915,cocktail0,base0,user_type16,0,2945.0
20150916,cocktail0,base0,user_type10,1,804.0
20150916,cocktail0,base0,user_type37,1,710.0
20150917,cocktail0,base0,user_type10,1,2829.0
20150917,cocktail0,base0,user_type22,1,654.0
20150918,cocktail0,base0,user_type1,1,744.0
20150922,cocktail0,base0,user_type16,0,2915.0
20150923,cocktail0,base0,user_type10,1,1450.0
20150924,cocktail0,base0,user_type11,0,210.0
20150924,cocktail0,base0,user_type1,1,1916.0
20150924,cocktail0,base0,user_type4,1,5387.0
20150924,cocktail0,base0,user_type8,1,24.0
20150925,cocktail0,base0,user_type10,1,92.0
20150925,cocktail0,base0,user_type1,1,2748.0
20150925,cocktail0,base0,user_type8,1,2991.0
20150925,cocktail0,base0,user_type23,1,421.0
20151001,cocktail0,base0,user_type2,0,2199.0
20151001,cocktail0,base0,user_type8,1,1136.0
20151005,cocktail0,base0,user_type38,1,449.0
20151007,cocktail0,base0,user_type14,0,1762.0
20151007,cocktail0,base0,user_type8,1,25.0
20151007,cocktail0,base0,user_type39,1,871.0
20151012,cocktail0,base0,user_type11,0,287.0
20151012,cocktail0,base0,user_type16,0,1388.0
20151012,cocktail0,base0,user_type51,1,463.0
20151012,cocktail0,base0,user_type9,1,390.0
20151013,cocktail0,base0,user_type16,0,7314.0
20151014,cocktail0,base0,user_type10,1,2464.0
20151014,cocktail0,base0,user_type52,0,356.0
20151015,cocktail0,base0,user_type2,0,716.0
20151015,cocktail0,base0,user_type1,1,541.0
20151015,cocktail0,base0,user_type8,1,83.0
20151016,cocktail0,base0,user_type10,1,2790.0
20151019,cocktail0,base0,user_type2,0,1212.0
20151019,cocktail0,base0,user_type16,0,1970.0
20151020,cocktail0,base0,user_type16,0,785.0
20151020,cocktail0,base0,user_type39,1,241.0
20151020,cocktail0,base0,user_type3,0,318.0
20151021,cocktail0,base0,user_type2,0,270.0
20151022,cocktail0,base0,user_type4,1,1097.0
20151023,cocktail0,base0,user_type1,1,614.0
20151023,cocktail0,base0,user_type9,1,7288.0
20151026,cocktail0,base0,user_type16,0,1184.0
20151028,cocktail0,base0,user_type14,0,112.0
20151029,cocktail0,base0,user_type1,1,533.0
20151106,cocktail0,base0,user_type28,1,188.0
20151118,cocktail0,base0,user_type4,1,114.0
20151119,cocktail0,base0,user_type4,1,5590.0
20151123,cocktail0,base0,user_type2,0,1207.0
20151124,cocktail0,base0,user_type17,0,717.0
20151124,cocktail0,base0,user_type39,1,4872.0
20151125,cocktail0,base0,user_type11,0,239.0
20151125,cocktail0,base0,user_type17,0,396.0
20151127,cocktail0,base0,user_type11,0,484.0
20151127,cocktail0,base0,user_type1,1,3053.0
20151201,cocktail0,base0,user_type9,1,684.0
20151203,cocktail0,base0,user_type11,0,484.0
20151203,cocktail0,base0,user_type4,1,5639.0
20151204,cocktail0,base0,user_type2,0,785.0
20151208,cocktail0,base0,user_type16,0,7806.0
20151210,cocktail0,base0,user_type11,0,1763.0
20151210,cocktail0,base0,user_type8,1,96.0
20151211,cocktail0,base0,user_type1,1,826.0
20151214,cocktail0,base0,user_type23,1,220.0
20151215,cocktail0,base0,user_type11,0,584.0
20151217,cocktail0,base0,user_type1,1,173.0
20151218,cocktail0,base0,user_type18,1,191.0
20151218,cocktail0,base0,user_type9,1,3395.0
20151221,cocktail0,base0,user_type9,1,2516.0
20151222,cocktail0,base0,user_type39,1,121.0
20151223,cocktail0,base0,user_type4,1,8888.0
20151228,cocktail0,base0,user_type5,1,730.0
20151229,cocktail0,base0,user_type1,1,4773.0
20151229,cocktail0,base0,user_type4,1,3849.0
20160107,cocktail0,base0,user_type9,1,1005.0
20160113,cocktail0,base0,user_type4,1,4471.0
20160122,cocktail0,base0,user_type1,1,5393.0
20160122,cocktail0,base0,user_type4,1,258.0
20160128,cocktail0,base0,user_type10,1,413.0
20160128,cocktail0,base0,user_type60,1,11.0
20160201,cocktail0,base0,user_type11,0,129.0
20160201,cocktail0,base0,user_type18,1,301.0
20160204,cocktail0,base0,user_type4,1,40.0
20160205,cocktail0,base0,user_type60,1,12.0
20160205,cocktail0,base0,user_type9,1,257.0
20160212,cocktail0,base0,user_type4,1,217.0
20160212,cocktail0,base0,user_type45,1,1370.0
20160215,cocktail0,base0,user_type9,1,24.0
20160217,cocktail0,base0,user_type10,1,1846.0
20160218,cocktail0,base0,user_type4,1,1805.0
20160219,cocktail0,base0,user_type1,1,431.0
20160224,cocktail0,base0,user_type10,1,1190.0
20160229,cocktail0,base0,user_type9,1,5141.0
20160304,cocktail0,base0,user_type10,1,2122.0
20160304,cocktail0,base0,user_type20,1,13.0
20160304,cocktail0,base0,user_type1,1,1104.0
20160307,cocktail0,base0,user_type10,1,397.0
20160307,cocktail0,base0,user_type16,0,6409.0
20160308,cocktail0,base0,user_type16,0,1974.0
20160311,cocktail0,base0,user_type10,1,657.0
20160311,cocktail0,base0,user_type4,1,7161.0
20160315,cocktail0,base0,user_type1,1,286.0
20160317,cocktail0,base0,user_type9,1,6403.0
20160318,cocktail0,base0,user_type10,1,424.0
20160318,cocktail0,base0,user_type4,1,676.0
20160321,cocktail0,base0,user_type10,1,1433.0
20160321,cocktail0,base0,user_type51,1,690.0
20160322,cocktail0,base0,user_type2,0,1375.0
20160324,cocktail0,base0,user_type17,0,486.0
20160325,cocktail0,base0,user_type1,1,412.0
20160328,cocktail0,base0,user_type10,1,198.0
20160330,cocktail0,base0,user_type10,1,2407.0
20160331,cocktail0,base0,user_type1,1,299.0
20160401,cocktail0,base0,user_type2,0,595.0
20160401,cocktail0,base0,user_type1,1,905.0
20160401,cocktail0,base0,user_type4,1,2436.0
20160404,cocktail0,base0,user_type11,0,234.0
20160404,cocktail0,base0,user_type10,1,185.0
20160404,cocktail0,base0,user_type8,1,84.0
20160404,cocktail0,base0,user_type16,0,57.0
20160407,cocktail0,base0,user_type11,0,22.0
20160408,cocktail0,base0,user_type2,0,9310.0
20160408,cocktail0,base0,user_type1,1,2040.0
20160412,cocktail0,base0,user_type11,0,1602.0
20160414,cocktail0,base0,user_type8,1,5866.0
20160414,cocktail0,base0,user_type9,1,3395.0
20160415,cocktail0,base0,user_type11,0,635.0
20160415,cocktail0,base0,user_type1,1,998.0
20160415,cocktail0,base0,user_type72,1,484.0
20160418,cocktail0,base0,user_type10,1,1880.0
20160418,cocktail0,base0,user_type8,1,873.0
20160418,cocktail0,base0,user_type9,1,594.0
20160420,cocktail0,base0,user_type11,0,451.0
20160421,cocktail0,base0,user_type17,0,2791.0
20160422,cocktail0,base0,user_type1,1,741.0
20160425,cocktail0,base0,user_type25,1,150.0
20160425,cocktail0,base0,user_type16,0,2112.0
20160425,cocktail0,base0,user_type28,1,4371.0
20160426,cocktail0,base0,user_type28,1,738.0
20160428,cocktail0,base0,user_type8,1,258.0
20160502,cocktail0,base0,user_type2,0,2121.0
20160502,cocktail0,base0,user_type17,0,56.0
20160503,cocktail0,base0,user_type28,1,4356.0
20160504,cocktail0,base0,user_type28,1,192.0
20160506,cocktail0,base0,user_type1,1,514.0
20160506,cocktail0,base0,user_type8,1,276.0
20160506,cocktail0,base0,user_type37,1,241.0
20160509,cocktail0,base0,user_type17,0,2128.0
20160510,cocktail0,base0,user_type1,1,16.0
20160510,cocktail0,base0,user_type16,0,1042.0
20160512,cocktail0,base0,user_type28,1,2190.0
20160513,cocktail0,base0,user_type10,1,1921.0
20160513,cocktail0,base0,user_type25,1,8921.0
20160516,cocktail0,base0,user_type16,0,4333.0
20160517,cocktail0,base0,user_type16,0,1527.0
20160519,cocktail0,base0,user_type4,1,2749.0
20160523,cocktail0,base0,user_type1,1,152.0
20160524,cocktail0,base0,user_type16,0,422.0
20160525,cocktail0,base0,user_type2,0,124.0
20160525,cocktail0,base0,user_type28,1,156.0
20160527,cocktail0,base0,user_type2,0,120.0
20160530,cocktail0,base0,user_type2,0,2452.0
20160530,cocktail0,base0,user_type8,1,78.0
20160530,cocktail0,base0,user_type28,1,436.0
20160530,cocktail0,base0,user_type3,0,289.0
20160603,cocktail0,base0,user_type2,0,1627.0
20160603,cocktail0,base0,user_type11,0,1020.0
20160603,cocktail0,base0,user_type16,0,3405.0
20160608,cocktail0,base0,user_type28,1,767.0
20160609,cocktail0,base0,user_type2,0,1192.0
20160609,cocktail0,base0,user_type17,0,73.0
20160610,cocktail0,base0,user_type11,0,744.0
20160613,cocktail0,base0,user_type16,0,1022.0
20160615,cocktail0,base0,user_type11,0,468.0
20160622,cocktail0,base0,user_type17,0,485.0
20160624,cocktail0,base0,user_type18,1,67.0
20160628,cocktail0,base0,user_type2,0,700.0
20160630,cocktail0,base0,user_type2,0,224.0
20160630,cocktail0,base0,user_type52,0,188.0
20160704,cocktail0,base0,user_type16,0,226.0
20160708,cocktail0,base0,user_type1,1,82.0
20160713,cocktail0,base0,user_type4,1,694.0
20160720,cocktail0,base0,user_type4,1,6766.0
20160722,cocktail0,base0,user_type1,1,1348.0
20160725,cocktail0,base0,user_type2,0,26.0
20160727,cocktail0,base0,user_type52,0,153.0
20160728,cocktail0,base0,user_type17,0,277.0
20160728,cocktail0,base0,user_type52,0,31.0
20160728,cocktail0,base0,user_type3,0,220.0
20160808,cocktail0,base0,user_type1,1,1069.0
20160808,cocktail0,base0,user_type16,0,474.0
20160810,cocktail0,base0,user_type10,1,876.0
20160811,cocktail0,base0,user_type4,1,641.0
20160817,cocktail0,base0,user_type4,1,3735.0
20160819,cocktail0,base0,user_type1,1,293.0
20160824,cocktail0,base0,user_type4,1,359.0
20160826,cocktail0,base0,user_type3,0,839.0
20160906,cocktail0,base0,user_type16,0,8250.0
20160906,cocktail0,base0,user_type9,1,2864.0
20160908,cocktail0,base0,user_type4,1,208.0
20160909,cocktail0,base0,user_type1,1,337.0
20160913,cocktail0,base0,user_type4,1,2787.0
20160919,cocktail0,base0,user_type1,1,412.0
20160919,cocktail0,base0,user_type16,0,1981.0
20160920,cocktail0,base0,user_type16,0,1356.0
20160923,cocktail0,base0,user_type10,1,566.0
20160928,cocktail0,base0,user_type4,1,2419.0
20160928,cocktail0,base0,user_type9,1,3154.0
20160929,cocktail0,base0,user_type1,1,572.0
20161005,cocktail0,base0,user_type11,0,468.0
20161005,cocktail0,base0,user_type16,0,3941.0
20161007,cocktail0,base0,user_type1,1,336.0
20161007,cocktail0,base0,user_type8,1,26.0
20161010,cocktail0,base0,user_type2,0,396.0
20161010,cocktail0,base0,user_type8,1,22.0
20161012,cocktail0,base0,user_type8,1,69.0
20161013,cocktail0,base0,user_type8,1,280.0
20161014,cocktail0,base0,user_type20,1,134.0
20161014,cocktail0,base0,user_type8,1,1732.0
20161019,cocktail0,base0,user_type4,1,1145.0
20161019,cocktail0,base0,user_type3,0,54.0
20161021,cocktail0,base0,user_type2,0,508.0
20161021,cocktail0,base0,user_type11,0,1356.0
20161021,cocktail0,base0,user_type18,1,187.0
20161024,cocktail0,base0,user_type16,0,1989.0
20161026,cocktail0,base0,user_type2,0,240.0
20161028,cocktail0,base0,user_type1,1,178.0
20161031,cocktail0,base0,user_type16,0,1216.0
20161102,cocktail0,base0,user_type28,1,387.0
20161104,cocktail0,base0,user_type1,1,1164.0
20161104,cocktail0,base0,user_type42,1,833.0
20161107,cocktail0,base0,user_type16,0,5585.0
20161110,cocktail0,base0,user_type4,1,57.0
20161111,cocktail0,base0,user_type11,0,782.0
20161114,cocktail0,base0,user_type11,0,303.0
20161114,cocktail0,base0,user_type16,0,3484.0
20161116,cocktail0,base0,user_type28,1,37.0
20161118,cocktail0,base0,user_type2,0,14.0
20161118,cocktail0,base0,user_type1,1,897.0
20161121,cocktail0,base0,user_type16,0,338.0
20161125,cocktail0,base0,user_type1,1,63.0
20161201,cocktail0,base0,user_type23,1,191.0
20161209,cocktail0,base0,user_type2,0,255.0
20161212,cocktail0,base0,user_type16,0,9232.0
20161214,cocktail0,base0,user_type78,1,4957.0
20161216,cocktail0,base0,user_type1,1,949.0
20161219,cocktail0,base0,user_type45,1,1120.0
20161222,cocktail0,base0,user_type4,1,1616.0
20161222,cocktail0,base0,user_type78,1,128.0
20161223,cocktail0,base0,user_type1,1,638.0
20161228,cocktail0,base0,user_type78,1,2786.0
20161228,cocktail0,base0,user_type18,1,174.0
20170111,cocktail0,base0,user_type4,1,6155.0
20170118,cocktail0,base0,user_type4,1,4255.0
20170120,cocktail0,base0,user_type1,1,3166.0
20170202,cocktail0,base0,user_type18,1,183.0
20170203,cocktail0,base0,user_type17,0,902.0
20170210,cocktail0,base0,user_type2,0,589.0
20170215,cocktail0,base0,user_type4,1,7384.0
20170215,cocktail0,base0,user_type78,1,1471.0
20170217,cocktail0,base0,user_type1,1,2692.0
20170220,cocktail0,base0,user_type1,1,79.0
20170222,cocktail0,base0,user_type78,1,3867.0
20170223,cocktail0,base0,user_type9,1,5029.0
20170224,cocktail0,base0,user_type1,1,193.0
20170302,cocktail0,base0,user_type18,1,112.0
20170306,cocktail0,base0,user_type16,0,1887.0
20170308,cocktail0,base0,user_type1,1,146.0
20170315,cocktail0,base0,user_type5,1,3087.0
20170315,cocktail0,base0,user_type1,1,3917.0
20170315,cocktail0,base0,user_type78,1,2940.0
20170323,cocktail0,base0,user_type1,1,358.0
20170330,cocktail0,base0,user_type10,1,788.0
20170403,cocktail0,base0,user_type28,1,889.0
20170404,cocktail0,base0,user_type2,0,3087.0
20170405,cocktail0,base0,user_type2,0,467.0
